checkpoint,condition_number_eps1e12,cumulative_explained_spectral_mass,effective_rank,frobenius_norm,linear_index,method,module,nuclear_norm,numerical_rank_1e2,numerical_rank_1e3,numerical_rank_1e4,seed,singular_values,spectral_norm,stable_rank,top1_spectral_mass,top5_spectral_mass,variant
300,5.7072318001207805,"[0.03684735789099685, 0.06808670688904755, 0.0963865312244433, 0.1212294067514856, 0.1451531612493389, 0.16862666265898987, 0.19141074812763412, 0.21381556469214724, 0.23594861802329684, 0.2576878376917878, 0.2791337611811289, 0.30011178664839533, 0.32049299844863877, 0.3404443514162595, 0.36009768012550797, 0.3791434799556197, 0.3980904203987674, 0.4167880706345131, 0.4353801978532857, 0.4534990045856086, 0.4714867694106037, 0.4892349103165967, 0.5066756825097949, 0.5236107358315681, 0.5402099770714538, 0.5566441900911779, 0.5728995202730212, 0.5886193762393563, 0.6040609703370463, 0.6191651432308997, 0.634171341132176, 0.6487291596018623, 0.6631325637774511, 0.6773943197828148, 0.6914075553958734, 0.7052698290215269, 0.7190442228300191, 0.7325523762237709, 0.7459247030087303, 0.7592238497222561, 0.7719680036802942, 0.784647271670363, 0.7972923437038463, 0.8091285589187486, 0.8208963320553417, 0.8324097849719284, 0.8436625821588551, 0.8548241997012154, 0.8657988555837134, 0.87657056006101, 0.8870627749021507, 0.8974701012665783, 0.9076636092668829, 0.9171994117107001, 0.9267273331465518, 0.9360816682596266, 0.945177885489205, 0.9540520891921704, 0.9628018070624654, 0.9713133820391808, 0.9793148596181217, 0.9867252130779046, 0.9935437425390328, 0.9999999999999996]",59.71643727973158,5.470199470396807,0,IRMv1,encoder.0,40.872403639515184,64,64,64,13,"[1.5060400847704982, 1.2768272816840127, 1.1566818431636694, 1.0153880361075063, 0.9778213504089273, 0.9594184244479822, 0.93124033783164, 0.9157387060940758, 0.9046310895256626, 0.8885341610986506, 0.8765464412785091, 0.8574223244581411, 0.8330291153619993, 0.8154597516470351, 0.8032787838644745, 0.778447618293736, 0.7744069975261889, 0.7642179075458742, 0.7599049282028885, 0.7405591822298663, 0.7352031844998728, 0.7254091789607386, 0.7128462808652273, 0.692176335024229, 0.6784508880662915, 0.6717057880399416, 0.664394416485889, 0.6425082982110916, 0.6311350667983391, 0.6173438511585984, 0.61333937771541, 0.5950130326038083, 0.5887017492477461, 0.582912248059505, 0.5727546222725601, 0.5665844429891168, 0.5629925836303343, 0.5521106979339115, 0.5465591379543608, 0.5435680925363594, 0.5208842046170589, 0.5182321591436774, 0.5168344882032753, 0.4837745658276588, 0.48097717357707764, 0.4705824948912847, 0.45992886869767075, 0.45620213746124133, 0.44856056503423963, 0.4402654532816409, 0.42884204005961646, 0.4253724439750543, 0.4166331734910783, 0.38975116651036856, 0.38942905077171713, 0.3823341605208838, 0.3717842622000416, 0.36271003572688554, 0.35762200052657694, 0.3478885280563071, 0.3270396213190026, 0.3028789577197264, 0.2786896883631577, 0.2638827609452671]",1.5060400847704982,13.19268715369208,0.03684735789099685,0.14515316124933889,IRMv1_CANONICAL
300,661.8455326942333,"[0.04070131971007255, 0.0772193744033225, 0.11323332213036338, 0.14859006511250894, 0.18328792789997853, 0.21527382582846855, 0.24600570956113754, 0.2765720317128341, 0.3057391988744555, 0.3342186069418037, 0.3621527893986933, 0.38875044977633166, 0.41452133972872657, 0.44015253247205527, 0.46482026734525245, 0.4891449530664978, 0.5122512438926815, 0.5350553487237163, 0.5573244797814746, 0.5790631337723772, 0.5999226230756967, 0.6201146347725692, 0.6393494968376242, 0.6579848227195851, 0.6758480996308303, 0.6931798461525988, 0.7101734220197929, 0.7264565596371497, 0.7420505701768473, 0.7570822221548482, 0.7719421002646902, 0.7858947127935443, 0.7995082889730069, 0.8128599588559726, 0.8257713038850494, 0.8380423793187224, 0.8500396225123259, 0.8615133322690847, 0.8724696168289277, 0.8827153210829353, 0.8926792730203212, 0.9021856979864514, 0.9115283999149875, 0.9205485701659178, 0.928880540315021, 0.9370066178692461, 0.9444617586421793, 0.9510166926966547, 0.9571521198286694, 0.9630519390931863, 0.9685441536697861, 0.973193043232819, 0.9773263042277678, 0.9813428786205657, 0.9849325156167348, 0.9879848867365524, 0.9906247047543738, 0.992966038420954, 0.9948930666212079, 0.9966802142744345, 0.9981698917399178, 0.9993001786053524, 0.9999385032946522, 1.0000000000000002]",49.662453497363444,5.949552210953729,1,IRMv1,encoder.2,39.289068587357825,63,64,64,13,"[1.5991169416850193, 1.434760355519981, 1.414954462349229, 1.3891335000510991, 1.3632467108916233, 1.2566961375406713, 1.2074270877915387, 1.2009223274812817, 1.1459508311118727, 1.118929416885396, 1.097508010480502, 1.0449973028402844, 1.0125142628968948, 1.0070256896684304, 0.9691723273278016, 0.955694245667933, 0.9078246450693697, 0.8959520387798238, 0.8749334175091278, 0.8540914676454106, 0.8195499059353777, 0.7933253324751577, 0.7557198149423118, 0.7321645967241258, 0.7018315117608742, 0.6809481778324622, 0.6676617677906619, 0.6397493106657153, 0.612674149646159, 0.5905796055449725, 0.5838307702573587, 0.548185150618974, 0.5348647282341237, 0.5245746737876027, 0.507274720402438, 0.48211912435421966, 0.4713605106927024, 0.45079136958473215, 0.43046221553428154, 0.40254417716148844, 0.391474391069093, 0.3734985825148601, 0.36706605686149246, 0.35439408765845026, 0.3273553466559295, 0.3192660183741388, 0.29290553715617934, 0.2575372536518906, 0.24105521740246277, 0.23179840373661817, 0.21578399519651476, 0.18265054089704943, 0.16239197471999367, 0.15780746680486019, 0.1410334941462029, 0.11992481828058543, 0.10371599116032695, 0.0919888190121573, 0.07571114312954891, 0.07021536672335495, 0.058528040114413774, 0.044407918179450154, 0.025079182498902428, 0.0024161482743191636]",1.5991169416850193,13.842295347488069,0.04070131971007255,0.1832879278999785,IRMv1_CANONICAL
300,1.0,[1.0],1.0,1.314812128622657,2,IRMv1,head,1.314812128622657,1,1,1,13,[1.314812128622657],1.314812128622657,1.0,1.0,1.0,IRMv1_CANONICAL
400,5.585870361616274,"[0.03605698912342425, 0.0672300035349611, 0.09607579242324404, 0.121154037552106, 0.14504596400712366, 0.16852831253902822, 0.19131466711316492, 0.21372439061922063, 0.23589532449609898, 0.2576114146663954, 0.2790478605835137, 0.30004846268616175, 0.32041382097230137, 0.340379340079279, 0.3600199805617644, 0.37908353007845, 0.3981045374344384, 0.41684679876700714, 0.4355005865006677, 0.4536169068032409, 0.4715975643826955, 0.4893379607710454, 0.5067920195084759, 0.5237206686008888, 0.5403117683645825, 0.5567288499923321, 0.5729670619152302, 0.5886846288797881, 0.6040887215696815, 0.6191741073795893, 0.6341704282292145, 0.6487296899562403, 0.6631123203627378, 0.6773555265122061, 0.6913664946934968, 0.7052432070103515, 0.7190217668772115, 0.7325258163832504, 0.7459100634137132, 0.7592191389676423, 0.7719594375786114, 0.7846371170025345, 0.797277731797417, 0.8091296516557251, 0.8208798660720692, 0.8323950329192905, 0.8436448536071157, 0.8548110803332662, 0.8657795151070842, 0.8765853313034664, 0.8870833916088954, 0.8974925432288821, 0.9076737395514184, 0.9172173226224396, 0.9267518480327005, 0.9361097430493598, 0.9452122697041248, 0.9540556928247398, 0.9627822503026003, 0.9712812969202709, 0.9792975368451379, 0.9867374770507223, 0.9935449649223526, 1.0]",59.731128469417335,5.466767509952172,0,IRMv1,encoder.0,40.864360231293375,64,64,64,13,"[1.4734457923954356, 1.2738652904083418, 1.1787647082866337, 1.0248064429144934, 0.9763282892774101, 0.9595911494845317, 0.9311498016755019, 0.9157590140351436, 0.9060010286089423, 0.8874141315342421, 0.875986648035759, 0.8581761693966665, 0.8322173372441639, 0.8158781649923047, 0.8026022078496063, 0.7790197547369402, 0.7772812965571902, 0.7658905186431291, 0.7622751016263867, 0.7403118389098449, 0.7347680685223695, 0.724949948659467, 0.7132489437445112, 0.6917784147415231, 0.6779846773769043, 0.6708735375829084, 0.6635641415293919, 0.6422883183991721, 0.6294783927160355, 0.6164546399641152, 0.612815057343138, 0.5949549159148629, 0.5877369900046693, 0.5820395069404469, 0.5725492509494491, 0.5670629709419753, 0.5630520338678087, 0.551834343595994, 0.5469386920774493, 0.5438668577812558, 0.5206241518928878, 0.5180652588760484, 0.5165506365230985, 0.4843211225223238, 0.4801649947044219, 0.4705599261682972, 0.45971672512474504, 0.45630071136171274, 0.4482180697707419, 0.4415727656421072, 0.4289965180508936, 0.42536332150128764, 0.41604807410964206, 0.3899924165114823, 0.389622280999323, 0.3824043929673909, 0.37196892823526667, 0.36138082807856275, 0.35660518835438165, 0.34730810260704575, 0.32757851599023924, 0.30402839666028547, 0.27818363665645823, 0.2637808787186199]",1.4734457923954356,13.765528295651821,0.03605698912342425,0.14504596400712366,IRMv1_CANONICAL
400,697.3394645291467,"[0.04041833486675523, 0.0769600813538211, 0.11299168886657857, 0.14832748666807735, 0.1829737659622772, 0.21494859306568712, 0.2457186119839139, 0.2762854123369475, 0.3054648016359083, 0.33395919785350736, 0.36192091397609516, 0.38853671355138825, 0.41433242656131175, 0.4399779495099037, 0.46463761113057495, 0.4889569169757566, 0.5120611648013377, 0.5348612190553141, 0.5571173049357769, 0.5789044877482622, 0.599771842331087, 0.6199717229712302, 0.6392434059364333, 0.6579392356670413, 0.6758306741339409, 0.6931641182315506, 0.7101573713172102, 0.7264285000499872, 0.7420354181841601, 0.7570757294486512, 0.7719479202307484, 0.7858942221716524, 0.7995056571248026, 0.8128597410043035, 0.8257655306605783, 0.8380469216819839, 0.8500282685887994, 0.8614863875248204, 0.8724396576610552, 0.88269602018349, 0.8926638528819837, 0.9021835162670243, 0.9115070360942069, 0.9205310832647216, 0.9288653080553229, 0.9369831769600493, 0.944442832426524, 0.9509842502328859, 0.9571166244875222, 0.9630402685484158, 0.9685376085371631, 0.9731938910686542, 0.9773416226142668, 0.9813651808613625, 0.9849572140049025, 0.987998398832837, 0.990649083497992, 0.992981636418152, 0.9949309285709048, 0.9967213897033907, 0.9981853970353132, 0.9993160940519914, 0.9999420392263412, 0.9999999999999998]",49.67011560191771,5.945690905703798,1,IRMv1,encoder.2,39.27294068454623,63,64,64,13,"[1.587346867790205, 1.435101842296263, 1.4150671846173744, 1.3877406910993806, 1.3606612716613335, 1.2557454882308379, 1.2084291278378854, 1.2004481371810536, 1.1459604251493696, 1.119058732495727, 1.098138818720511, 1.0452807179922552, 1.013073506954303, 1.0071751015842216, 0.9684574281296028, 0.9550906559471567, 0.907371754415101, 0.8954251783208553, 0.8740619406535837, 0.8556467382780983, 0.8195223787746744, 0.7933087142152561, 0.7568556619838018, 0.7342402120585453, 0.7026494016717579, 0.6807353219043218, 0.6673750204705972, 0.6390150735929637, 0.612929570151944, 0.5906772521674735, 0.5840746664345617, 0.5477122888938938, 0.5345610775466275, 0.5244541440960933, 0.5068483116581151, 0.48232634110738143, 0.4705427263923358, 0.4499940253308304, 0.4301671283621609, 0.4027975169827834, 0.3914661023214205, 0.3738651754575484, 0.36616204114413364, 0.35440086926216774, 0.32730951585295903, 0.3188125839802416, 0.29296260666201224, 0.2569007135020829, 0.24083637035776884, 0.23263892183983967, 0.21589670730085467, 0.1828659076697371, 0.16289361496626867, 0.15801696437900578, 0.14106970458317195, 0.1194362713582121, 0.1041001816280659, 0.09160621247700917, 0.07655443509191594, 0.07031667385410585, 0.05749587310832916, 0.04440579686819833, 0.024582707704014852, 0.0022762900259230326]",1.587346867790205,14.030106816461164,0.04041833486675523,0.1829737659622772,IRMv1_CANONICAL
400,1.0,[1.0],1.0,1.309451326033777,2,IRMv1,head,1.309451326033777,1,1,1,13,[1.309451326033777],1.309451326033777,1.0,1.0,1.0,IRMv1_CANONICAL
500,5.522289108187935,"[0.03559194785329344, 0.06676971168572199, 0.09561630887266113, 0.12078314006690194, 0.14462465542676553, 0.16809096037855126, 0.19089119489161435, 0.21330063356373632, 0.23549848912044558, 0.2572021121558465, 0.2786335137804485, 0.2996881022159637, 0.32005113485323605, 0.340021549404334, 0.35966405799600343, 0.3787691069831097, 0.3978116960219665, 0.41662429539126977, 0.4353154799101528, 0.45343313556207027, 0.47141239281363734, 0.4891703666812254, 0.5066553089987577, 0.523607264846617, 0.5401786828519133, 0.5565898246709802, 0.5727959905946085, 0.588514586796378, 0.60392898285771, 0.6190307326057342, 0.6339981794154317, 0.6485453994724523, 0.6629401961999996, 0.6771925120734211, 0.6912292237889238, 0.7051430930356958, 0.7189243339586194, 0.7324259737051989, 0.7458176764442889, 0.759138749246708, 0.7718839182910989, 0.7845439321505304, 0.7971733210525431, 0.8090416180162726, 0.8207971725090799, 0.8323176967004158, 0.8435752055321755, 0.8547416791632979, 0.8656896882726016, 0.8765160161320086, 0.8870459502697764, 0.8974715434501238, 0.9076495500166696, 0.9172142872148368, 0.9267346434492054, 0.936103828626121, 0.945219647048534, 0.9540823078856346, 0.9627825010294939, 0.9712699310612449, 0.9792731563128974, 0.986738549879998, 0.9935548561192642, 1.0000000000000004]",59.75218901656137,5.464001377018042,0,IRMv1,encoder.0,40.863128670022355,64,64,64,13,"[1.454398344745856, 1.274020975128097, 1.1787622125421993, 1.0283954613069943, 0.9742389098384204, 0.9589066386548032, 0.9316889166139822, 0.9157197758818949, 0.9070738278123803, 0.8868779407012476, 0.875754122165037, 0.8603563563348235, 0.8320972227687253, 0.8160536193952009, 0.8026543559834075, 0.7806920750072054, 0.7781397661051604, 0.7687416686454215, 0.7637802779902458, 0.7403440941034617, 0.7346887024622168, 0.7256463710701455, 0.7144894477092422, 0.6927099530196171, 0.6771599861951453, 0.6706105997745141, 0.6622346433849547, 0.6423110191050305, 0.6298804496248948, 0.6171047430959892, 0.6116167048463839, 0.5944449249811615, 0.58821643085658, 0.5823942173814283, 0.5735839569345975, 0.5685642293287115, 0.5631446210660054, 0.5517192422207673, 0.5472268721381244, 0.5443407119479883, 0.5208074825821316, 0.5173277753022154, 0.5160763437266953, 0.4849757459229132, 0.48036873582704526, 0.470764662376664, 0.4600170318961095, 0.4562970487789659, 0.44736990491405376, 0.4423976283427954, 0.4302860535584675, 0.42602235558984286, 0.4159051919330902, 0.39084508682365304, 0.3890315417894574, 0.3828542194175641, 0.3725008611276257, 0.36215605014521207, 0.35551711189156904, 0.3468229454652529, 0.32703682323344435, 0.3050593379047901, 0.2785355989094094, 0.26336874369532914]",1.454398344745856,14.11415417247386,0.03559194785329344,0.14462465542676553,IRMv1_CANONICAL
500,720.261064040588,"[0.040132865211714906, 0.07670866846440655, 0.11275898719001204, 0.1480805920997618, 0.18266665867337809, 0.21465280140748133, 0.24545286620607154, 0.27599079364576357, 0.3051767479135471, 0.33366652046476497, 0.3616462472015166, 0.3882604558512851, 0.4141083881252689, 0.43975338575245354, 0.46438228537947956, 0.48868678272316535, 0.5117819356986808, 0.5345702032013725, 0.5568147664083197, 0.5786399582385863, 0.5995144542702607, 0.6197181391891963, 0.6390191987947632, 0.6577680714692319, 0.675676224002824, 0.6930088360462743, 0.7099783748814358, 0.7262260585081787, 0.7418374420660975, 0.7569037942111517, 0.77177571115316, 0.7857134583985583, 0.7993234043743388, 0.8126750188084886, 0.8255790510995697, 0.8378834878455141, 0.8498402673715949, 0.8612847704964577, 0.8722419763359269, 0.8825158481799149, 0.8924888635740823, 0.902049412398155, 0.9113546676539617, 0.9203859201562461, 0.9287070389741525, 0.9368381077931345, 0.9442911554181365, 0.9508429835377239, 0.956979321564356, 0.9629233595517486, 0.9684268675845571, 0.9730902163155695, 0.9772537767608133, 0.9812977333466538, 0.9849213987255594, 0.9879556112085047, 0.9906296772504037, 0.9929668940768674, 0.9949432301953961, 0.9967401412592515, 0.9981932960229787, 0.9993232110816697, 0.9999442801128435, 1.0000000000000002]",49.6925379002642,5.941931094104319,1,IRMv1,encoder.2,39.26249378740691,63,64,64,13,"[1.5757163710457955, 1.4360572479782234, 1.4154254149981245, 1.3868142933302914, 1.3579352239774514, 1.2558557303808398, 1.2092873528063786, 1.1989951863811905, 1.145913348118394, 1.1185795177968283, 1.0985538471750536, 1.044940201768287, 1.0148542803246026, 1.006886560015402, 0.9669920185967774, 0.95425517596251, 0.9067733002203873, 0.8947242112502014, 0.8733770247163463, 0.8569114586448062, 0.8195847707588705, 0.7932470536124338, 0.7578077328539419, 0.7361274969022089, 0.7031187275940958, 0.6805215726755, 0.6662664130906867, 0.6379245774547447, 0.6129418499556119, 0.5915425574940758, 0.5839085465424335, 0.5472307146328993, 0.534360419321025, 0.5242176787726579, 0.5066444876610704, 0.4831028712951821, 0.46945298186014106, 0.449339732839882, 0.43020722619949786, 0.40337782944719075, 0.391565454955212, 0.3753709888093514, 0.36534752667134845, 0.35458949526344624, 0.32670787589232636, 0.3192460389902557, 0.2926252360738877, 0.2572411108414582, 0.2409279336480692, 0.23337775455211524, 0.2160814499470908, 0.18309470057988547, 0.16347176611487638, 0.1587758203281077, 0.1422741394269194, 0.11913074876131483, 0.10499050135717726, 0.09176496112885504, 0.07759588457555791, 0.07055120948114435, 0.057054479882978036, 0.04436328297215378, 0.02438471897801464, 0.0021877017233254206]",1.5757163710457955,14.219984663509901,0.040132865211714906,0.18266665867337809,IRMv1_CANONICAL
500,1.0,[1.0],1.0,1.3034276052890115,2,IRMv1,head,1.3034276052890115,1,1,1,13,[1.3034276052890115],1.3034276052890115,1.0,1.0,1.0,IRMv1_CANONICAL
0,2.28668517431443,"[0.021946652938965944, 0.04350458378191223, 0.06469053372504327, 0.0857616316405754, 0.1066336720795134, 0.12714590957411115, 0.14718056819785819, 0.16714278597163842, 0.18691930651896094, 0.2062655858213162, 0.2255151627701164, 0.24456594343606472, 0.26339381363782277, 0.28204719017490115, 0.30062802613875533, 0.3189008459798642, 0.33706079990560955, 0.3550122588457565, 0.3729060039746226, 0.3906331868518019, 0.40818686804936155, 0.4254528326226257, 0.44246520256438887, 0.4591812588765437, 0.47577716245997376, 0.492253708694452, 0.5086779358525051, 0.5249989269748349, 0.5412760398073462, 0.5574041462768765, 0.5731972497412635, 0.5887299420899461, 0.6042092813373955, 0.6196517023937168, 0.6349140590889076, 0.650101178538635, 0.6651183779188281, 0.6796267560245592, 0.6940422357005138, 0.7084317357885197, 0.7226399463039933, 0.736514576314311, 0.7502948191541188, 0.7639102798395897, 0.777283049085836, 0.7905163516813276, 0.8035664215036873, 0.8164542638136292, 0.8292250952396364, 0.8419665532184583, 0.8544414472221579, 0.8667666235630429, 0.8789999286881867, 0.8911042706404168, 0.9029748681412448, 0.9146532932000538, 0.9260728751512707, 0.9374294632496654, 0.9484594515089132, 0.959125843723026, 0.9697340520189329, 0.9802730900922658, 0.9904024160450746, 1.0]",62.60355604847702,10.48970080718551,0,VREX,encoder.0,82.14046339165567,64,64,64,13,"[1.8027082423025045, 1.770778429204874, 1.7402237457212053, 1.7307897469527596, 1.7144390735837427, 1.684884693005954, 1.6456561432482113, 1.6397058182634532, 1.6244525620316717, 1.5891123467998591, 1.5811691706677806, 1.5648399518737883, 1.546529983050352, 1.532196992574655, 1.526238476275323, 1.5009378892209206, 1.4916670306318438, 1.474541155899951, 1.4698005166972437, 1.4561190161601312, 1.441867507796944, 1.418234330951827, 1.3974039504067044, 1.37306461156141, 1.3631952107461847, 1.3533911427940848, 1.3490936296122962, 1.340613773799265, 1.3370095907407473, 1.3247701390371789, 1.2972528369571077, 1.2758625472408127, 1.2714800987821302, 1.2684476214552933, 1.253657051391716, 1.2474770291850323, 1.2335197159339402, 1.1917249006661061, 1.1840941805959024, 1.1819602052030695, 1.1670689957071947, 1.1396685384352698, 1.131915532511351, 1.1183802499954516, 1.09844546271635, 1.0869896073956828, 1.0719387825020883, 1.0586133394572101, 1.049002011228955, 1.0465892626657411, 1.024693574225677, 1.0123956960241678, 1.0048493517908204, 0.9942562570072412, 0.9750563794538466, 0.9592712460152967, 0.9380097532119388, 0.9328354089503009, 0.9060083468191357, 0.8761423991843784, 0.8713631451810006, 0.8656814710458701, 0.8320275276088401, 0.7883499934978909]",1.8027082423025045,33.85909247731834,0.021946652938965944,0.1066336720795134,VREX_LAMBDA10000_ANNEAL100_RESCALE
